"COUNTRY","Country","WEEK","Week number","GENDER","Gender","AGE","Age","VARIABLE","Variable","YEAR","Year","Value","Flag Codes","Flags"
"MEX","Mexico","9","9","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",3889,,
"MEX","Mexico","9","9","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",930,,
"MEX","Mexico","9","9","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",98,,
"FRA","France","34","34","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",1.1,,
"FRA","France","34","34","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",6.4,,
"FRA","France","34","34","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",2.9,,
"ITA","Italy","2","2","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",19.5,,
"ITA","Italy","2","2","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",13.7,,
"ITA","Italy","2","2","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",3.8,,
"ITA","Italy","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",2.5,,
"ITA","Italy","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",1.1,,
"ITA","Italy","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",3.6,,
"ITA","Italy","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.5,,
"SVN","Slovenia","44","44","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",25.7,,
"SVN","Slovenia","44","44","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",19,,
"SVN","Slovenia","44","44","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",8.1,,
"SVN","Slovenia","44","44","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",5.5,,
"HUN","Hungary","29","29","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",1,,
"HUN","Hungary","29","29","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",2,,
"HUN","Hungary","29","29","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",78,,
"HUN","Hungary","29","29","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",1,,
"NOR","Norway","51","51","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",31,,
"NOR","Norway","51","51","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",25,,
"CZE","Czechia","25","25","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",8,,
"CZE","Czechia","25","25","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",11,,
"CZE","Czechia","25","25","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",2,,
"CZE","Czechia","25","25","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",1,,
"LVA","Latvia","48","48","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",58,,
"LVA","Latvia","48","48","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",114,,
"LVA","Latvia","48","48","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",20,,
"SWE","Sweden","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",9.3,,
"SWE","Sweden","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",8.5,,
"SWE","Sweden","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",7.2,,
"SWE","Sweden","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",2.7,,
"ISL","Iceland","12","12","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",1,,
"ISL","Iceland","12","12","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",0,,
"ISL","Iceland","12","12","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",4,,
"LUX","Luxembourg","26","26","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"LUX","Luxembourg","26","26","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",0,,
"LUX","Luxembourg","26","26","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",4,,
"ESP","Spain","52","52","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",13,,
"ESP","Spain","52","52","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",7.4,,
"ESP","Spain","52","52","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",2.2,,
"POL","Poland","34","34","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",78,,
"POL","Poland","34","34","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",24,,
"POL","Poland","34","34","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",149,,
"POL","Poland","34","34","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",1,,
"NOR","Norway","28","28","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",1,,
"NOR","Norway","28","28","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",2,,
"NOR","Norway","28","28","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",0,,
"GBR","United Kingdom","28","28","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",186,,
"GBR","United Kingdom","28","28","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",107,,
"GBR","United Kingdom","28","28","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",328,,
"GBR","United Kingdom","28","28","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",45,,
"GBR","United Kingdom","49","49","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2020","2020",92,,
"GBR","United Kingdom","49","49","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2021","2021",58,,
"GBR","United Kingdom","49","49","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2022","2022",15,,
"GBR","United Kingdom","49","49","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2023","2023",6,,
"FIN","Finland","38","38","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0.3,,
"FIN","Finland","38","38","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",1.5,,
"FIN","Finland","38","38","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",6.6,,
"FIN","Finland","38","38","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.1,,
"NOR","Norway","18","18","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0.7,,
"NOR","Norway","18","18","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0.3,,
"NOR","Norway","18","18","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",0.5,,
"FRA","France","37","37","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",2.3,,
"FRA","France","37","37","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",4.3,,
"FRA","France","37","37","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",1.9,,
"CAN","Canada","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",18.2,,
"CAN","Canada","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",5.8,,
"CAN","Canada","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",7.8,,
"CAN","Canada","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.9,,
"DNK","Denmark","52","52","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"DNK","Denmark","52","52","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0,,
"DNK","Denmark","52","52","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",7.7,,
"GBR","United Kingdom","51","51","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",1596,,
"GBR","United Kingdom","51","51","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",394,,
"GBR","United Kingdom","51","51","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",236,,
"GBR","United Kingdom","51","51","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",166,,
"GBR","United Kingdom","25","25","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",371,,
"GBR","United Kingdom","25","25","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",57,,
"GBR","United Kingdom","25","25","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",180,,
"GBR","United Kingdom","25","25","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",86,,
"BEL","Belgium","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",24.5,,
"BEL","Belgium","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",11.5,,
"BEL","Belgium","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",6.5,,
"BEL","Belgium","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.4,,
"NZL","New Zealand","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"NZL","New Zealand","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0,,
"NZL","New Zealand","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",10.5,,
"NZL","New Zealand","25","25","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0,,
"LTU","Lithuania","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",1.4,,
"LTU","Lithuania","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",7.7,,
"LTU","Lithuania","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",0.1,,
"LTU","Lithuania","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.1,,
"NZL","New Zealand","48","48","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"NZL","New Zealand","48","48","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0.2,,
"NZL","New Zealand","48","48","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",3.6,,
"NZL","New Zealand","48","48","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",3.6,,
"GBR","United Kingdom","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"GBR","United Kingdom","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",6594,,
"GBR","United Kingdom","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",1022,,
"GBR","United Kingdom","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",842,,
"MEX","Mexico","15","15","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",382,,
"MEX","Mexico","15","15","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",1923,,
"MEX","Mexico","15","15","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",71,,
"MEX","Mexico","15","15","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",69,,
"POL","Poland","37","37","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",67,,
"POL","Poland","37","37","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",62,,
"POL","Poland","37","37","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",99,,
"POL","Poland","37","37","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",3,,
"GBR","United Kingdom","52","52","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2020","2020",110,,
"GBR","United Kingdom","52","52","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2021","2021",55,,
"GBR","United Kingdom","52","52","FEMALE","Females","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2023","2023",6,,
"FIN","Finland","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"FIN","Finland","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0.9,,
"FIN","Finland","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",7.1,,
"FIN","Finland","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.8,,
"EST","Estonia","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",2,,
"EST","Estonia","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",14,,
"EST","Estonia","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",5,,
"EST","Estonia","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",3,,
"NLD","Netherlands","42","42","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",8.3,,
"NLD","Netherlands","42","42","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",2.5,,
"NLD","Netherlands","42","42","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",1.1,,
"TUR","Türkiye","41","41","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",394,,
"TUR","Türkiye","41","41","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",1447,,
"TUR","Türkiye","41","41","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",25,,
"TUR","Türkiye","41","41","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",0,,
"PRT","Portugal","36","36","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",22,,
"PRT","Portugal","36","36","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",56,,
"PRT","Portugal","36","36","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",39,,
"PRT","Portugal","36","36","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",56,,
"SVN","Slovenia","21","21","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0.5,,
"SVN","Slovenia","21","21","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",4.9,,
"SVN","Slovenia","21","21","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",3,,
"SVN","Slovenia","21","21","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",2.2,,
"DEU","Germany","20","20","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",1,,
"DEU","Germany","20","20","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",2.5,,
"DEU","Germany","20","20","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",1.8,,
"DEU","Germany","20","20","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.5,,
"SWE","Sweden","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",23.3,,
"SWE","Sweden","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",6.7,,
"SWE","Sweden","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",2.6,,
"SWE","Sweden","19","19","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",4.2,,
"LVA","Latvia","12","12","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"LVA","Latvia","12","12","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",7.8,,
"LVA","Latvia","12","12","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",14.3,,
"LVA","Latvia","12","12","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",2,,
"GBR","United Kingdom","10","10","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"GBR","United Kingdom","10","10","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",632,,
"GBR","United Kingdom","10","10","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",329,,
"GBR","United Kingdom","10","10","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",269,,
